session,gameNum,costCond,visibilityCond,purpleBackpackSize,purpleEnergy,redBackpackSize,redEnergy,purpHelpFirst,redHelpFirst,purpAlsoHelp,redAlsoHelp,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
9Ww7oIT2IOq2Z2,10,0,1,4,58,4,47,0,0,0,0,5,3,1,2,"5,3"
9Ww7oIT2IOq2Z2,11,0,1,4,52,4,68,0,0,0,0,3,5,1,2,"3,5"
A9f87dW16vP5cI,0,1,0,4,42,4,7,1,0,-1,0,3,5,1,2,"5,3"
A9f87dW16vP5cI,1,1,0,4,42,4,44,0,0,0,0,4,4,1,2,"4,4"
A9f87dW16vP5cI,2,1,0,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
A9f87dW16vP5cI,3,1,0,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
A9f87dW16vP5cI,4,1,0,4,26,4,32,1,0,-1,1,5,3,1,2,"5,3"
A9f87dW16vP5cI,5,1,0,4,0,4,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
A9f87dW16vP5cI,6,1,0,4,0,4,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
A9f87dW16vP5cI,7,1,0,4,32,4,46,0,1,0,-1,5,3,1,2,"3,5"
A9f87dW16vP5cI,8,1,0,4,52,4,26,1,0,-1,0,3,5,1,2,"3,5"
A9f87dW16vP5cI,9,1,0,4,22,4,28,0,1,1,-1,4,4,0,2,"4,4"
A9f87dW16vP5cI,10,1,0,4,42,4,48,0,1,1,-1,4,4,0,2,"4,4"
A9f87dW16vP5cI,11,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
AGOdVu74gfVMP7,0,0,1,4,17,4,13,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
AGOdVu74gfVMP7,1,0,1,4,61,4,64,0,1,1,-1,4,4,1,2,"4,4"
AGOdVu74gfVMP7,2,0,1,4,62,4,59,1,0,-1,1,3,5,1,2,"3,5"
AGOdVu74gfVMP7,3,0,1,4,62,4,49,0,1,1,-1,4,4,0,2,"4,4"
AGOdVu74gfVMP7,4,0,1,4,38,4,26,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
AGOdVu74gfVMP7,5,0,1,4,47,4,28,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
AGOdVu74gfVMP7,6,0,1,4,42,4,53,0,0,0,0,3,5,1,2,"5,3"
AGOdVu74gfVMP7,7,0,1,4,64,4,57,0,1,1,-1,5,3,1,2,"5,3"
AGOdVu74gfVMP7,8,0,1,4,38,4,39,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
AGOdVu74gfVMP7,9,0,1,4,71,4,74,0,1,1,-1,4,4,1,2,"4,4"
AGOdVu74gfVMP7,10,0,1,4,56,4,56,0,1,1,-1,5,3,1,2,"3,5"
AGOdVu74gfVMP7,11,0,1,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
At5uLcV1gpuWFx,0,1,0,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
At5uLcV1gpuWFx,1,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
At5uLcV1gpuWFx,2,1,0,4,36,4,4,0,0,0,0,5,3,1,2,"5,3"
At5uLcV1gpuWFx,3,1,0,4,48,4,42,1,0,-1,1,4,4,0,2,"4,4"
At5uLcV1gpuWFx,4,1,0,4,48,4,42,1,0,-1,1,4,4,0,2,"4,4"
At5uLcV1gpuWFx,5,1,0,4,0,4,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
At5uLcV1gpuWFx,6,1,0,4,4,4,36,0,0,0,0,3,5,1,2,"3,5"
At5uLcV1gpuWFx,7,1,0,4,32,4,46,0,1,0,-1,5,3,1,2,"3,5"
At5uLcV1gpuWFx,8,1,0,4,0,4,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
At5uLcV1gpuWFx,9,1,0,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
At5uLcV1gpuWFx,10,1,0,4,48,4,30,1,0,-1,0,3,5,1,2,"5,3"
At5uLcV1gpuWFx,11,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
AzuOzsa7YRyHF2,0,0,0,3,3,5,35,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
AzuOzsa7YRyHF2,1,0,0,3,50,5,63,0,0,0,0,3,5,1,2,"5,3"
AzuOzsa7YRyHF2,2,0,0,3,52,5,59,0,0,0,0,4,4,0,2,"4,4"
AzuOzsa7YRyHF2,3,0,0,3,54,5,61,0,0,0,0,4,4,0,2,"4,4"
AzuOzsa7YRyHF2,4,0,0,3,68,5,74,0,0,0,0,5,3,1,2,"5,3"
AzuOzsa7YRyHF2,5,0,0,3,50,5,71,0,0,0,0,4,4,1,2,"4,4"
AzuOzsa7YRyHF2,6,0,0,3,0,5,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
AzuOzsa7YRyHF2,7,0,0,3,54,5,71,0,0,0,0,4,4,1,2,"4,4"
AzuOzsa7YRyHF2,8,0,0,3,22,5,43,0,1,0,-1,3,5,1,2,"3,5"
AzuOzsa7YRyHF2,9,0,0,3,68,5,74,0,0,0,0,5,3,1,2,"3,5"
AzuOzsa7YRyHF2,10,0,0,3,10,5,32,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
AzuOzsa7YRyHF2,11,0,0,3,16,5,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
Bj5ET9K9eXGWRE,0,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
Bj5ET9K9eXGWRE,1,1,1,5,42,3,8,0,0,0,0,4,4,1,2,"4,4"
Bj5ET9K9eXGWRE,2,1,1,5,48,3,42,0,0,0,0,3,5,1,2,"5,3"
Bj5ET9K9eXGWRE,3,1,1,5,36,3,0,0,0,0,0,5,3,1,2,"5,3"
Bj5ET9K9eXGWRE,4,1,1,5,42,3,4,0,0,0,0,4,4,1,2,"4,4"
Bj5ET9K9eXGWRE,5,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
Bj5ET9K9eXGWRE,6,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
Bj5ET9K9eXGWRE,7,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
Bj5ET9K9eXGWRE,8,1,1,5,41,3,4,0,0,0,0,5,3,1,2,"3,5"
Bj5ET9K9eXGWRE,9,1,1,5,26,3,4,0,0,0,0,4,4,0,2,"4,4"
Bj5ET9K9eXGWRE,10,1,1,5,48,3,41,0,0,0,0,3,5,1,2,"3,5"
Bj5ET9K9eXGWRE,11,1,1,5,22,3,8,0,0,0,0,4,4,0,2,"4,4"
CMHilxYAIrvn3c,0,0,0,3,0,5,8,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
CMHilxYAIrvn3c,1,0,0,3,50,5,61,0,0,0,0,3,5,1,2,"5,3"
CMHilxYAIrvn3c,2,0,0,3,66,5,54,1,0,-1,0,3,5,1,2,"3,5"
CMHilxYAIrvn3c,3,0,0,3,68,5,74,0,0,0,0,5,3,1,2,"3,5"
CMHilxYAIrvn3c,4,0,0,3,14,5,40,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
CMHilxYAIrvn3c,5,0,0,3,54,5,71,0,0,0,0,4,4,1,2,"4,4"
CMHilxYAIrvn3c,6,0,0,3,34,5,32,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
CMHilxYAIrvn3c,7,0,0,3,68,5,74,0,0,0,0,5,3,1,2,"5,3"
CMHilxYAIrvn3c,8,0,0,3,68,5,62,1,0,-1,0,4,4,1,2,"4,4"
CMHilxYAIrvn3c,9,0,0,3,71,5,66,1,0,-1,0,4,4,0,2,"4,4"
CMHilxYAIrvn3c,10,0,0,3,29,5,26,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
CMHilxYAIrvn3c,11,0,0,3,60,5,62,1,0,-1,0,4,4,0,2,"4,4"
Ca0LA3R5gMWqRO,0,1,1,5,48,3,41,0,0,0,0,3,5,1,2,"5,3"
Ca0LA3R5gMWqRO,1,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
Ca0LA3R5gMWqRO,2,1,1,5,21,3,0,0,0,0,0,4,4,0,2,"4,4"
Ca0LA3R5gMWqRO,3,1,1,5,28,3,37,0,1,0,-1,5,3,1,2,"3,5"
Ca0LA3R5gMWqRO,4,1,1,5,0,3,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
Ca0LA3R5gMWqRO,5,1,1,5,42,3,8,0,0,0,0,4,4,1,2,"4,4"
Ca0LA3R5gMWqRO,6,1,1,5,0,3,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
Ca0LA3R5gMWqRO,7,1,1,5,0,3,0,1,0,-1,1,5,3,1,2,"5,3"
Ca0LA3R5gMWqRO,8,1,1,5,48,3,46,0,0,0,0,3,5,1,2,"3,5"
Ca0LA3R5gMWqRO,9,1,1,5,42,3,0,1,0,-1,1,4,4,0,2,"4,4"
Ca0LA3R5gMWqRO,10,1,1,5,0,3,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
Ca0LA3R5gMWqRO,11,1,1,5,37,3,0,0,0,0,0,4,4,1,2,"4,4"
DJyWGrmCI4hedo,0,1,1,4,8,4,0,0,0,0,0,3,5,1,2,"5,3"
DJyWGrmCI4hedo,1,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
DJyWGrmCI4hedo,2,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
DJyWGrmCI4hedo,3,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
DJyWGrmCI4hedo,4,1,1,4,11,4,42,0,1,0,-1,5,3,1,2,"5,3"
DJyWGrmCI4hedo,5,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
DJyWGrmCI4hedo,6,1,1,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
DJyWGrmCI4hedo,7,1,1,4,16,4,0,0,0,0,0,5,3,1,2,"3,5"
DJyWGrmCI4hedo,8,1,1,4,4,4,36,0,0,0,0,3,5,1,2,"3,5"
DJyWGrmCI4hedo,9,1,1,4,28,4,26,0,0,0,0,4,4,0,2,"4,4"
DJyWGrmCI4hedo,10,1,1,4,28,4,22,0,0,0,0,4,4,0,2,"4,4"
DJyWGrmCI4hedo,11,1,1,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
DlLaVuEDRhESNS,0,0,0,4,25,4,25,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
DlLaVuEDRhESNS,1,0,0,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
DlLaVuEDRhESNS,2,0,0,4,52,4,63,0,0,0,0,3,5,1,2,"5,3"
DlLaVuEDRhESNS,3,0,0,4,63,4,52,0,0,0,0,5,3,1,2,"5,3"
DlLaVuEDRhESNS,4,0,0,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
DlLaVuEDRhESNS,5,0,0,4,35,4,10,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
DlLaVuEDRhESNS,6,0,0,4,23,4,36,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
DlLaVuEDRhESNS,7,0,0,4,28,4,30,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
DlLaVuEDRhESNS,8,0,0,4,68,4,52,0,0,0,0,5,3,1,2,"3,5"
DlLaVuEDRhESNS,9,0,0,4,63,4,62,0,0,0,0,4,4,0,2,"4,4"
DlLaVuEDRhESNS,10,0,0,4,54,4,63,0,0,0,0,3,5,1,2,"3,5"
DlLaVuEDRhESNS,11,0,0,4,59,4,66,0,0,0,0,4,4,0,2,"4,4"
DmpVBEJ1KtUGx2,0,1,0,4,42,4,44,0,0,0,0,4,4,1,2,"4,4"
DmpVBEJ1KtUGx2,1,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
DmpVBEJ1KtUGx2,2,1,0,4,33,4,4,0,0,0,0,5,3,1,2,"3,5"
DmpVBEJ1KtUGx2,3,1,0,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
DmpVBEJ1KtUGx2,4,1,0,4,0,4,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
DmpVBEJ1KtUGx2,5,1,0,4,41,4,4,0,0,0,0,5,3,1,2,"5,3"
DmpVBEJ1KtUGx2,6,1,0,4,32,4,22,0,0,0,0,4,4,0,2,"4,4"
DmpVBEJ1KtUGx2,7,1,0,4,37,4,0,1,0,-1,0,3,5,1,2,"5,3"
DmpVBEJ1KtUGx2,8,1,0,4,46,4,4,1,0,-1,0,3,5,1,2,"3,5"
DmpVBEJ1KtUGx2,9,1,0,4,11,4,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
DmpVBEJ1KtUGx2,10,1,0,4,28,4,26,0,0,0,0,4,4,0,2,"4,4"
DmpVBEJ1KtUGx2,11,1,0,4,0,4,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
DnYnqep04VmuqX,0,1,1,3,8,5,22,0,0,0,0,4,4,0,2,"4,4"
DnYnqep04VmuqX,1,1,1,3,4,5,42,0,0,0,0,4,4,1,2,"4,4"
DnYnqep04VmuqX,2,1,1,3,0,5,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
DnYnqep04VmuqX,3,1,1,3,0,5,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
DnYnqep04VmuqX,4,1,1,3,6,5,24,0,1,1,-1,3,5,1,2,"5,3"
DnYnqep04VmuqX,5,1,1,3,0,5,2,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
DnYnqep04VmuqX,6,1,1,3,26,5,0,0,1,1,-1,3,5,1,2,"3,5"
DnYnqep04VmuqX,7,1,1,3,8,5,42,0,0,0,0,4,4,1,2,"4,4"
DnYnqep04VmuqX,8,1,1,3,41,5,48,0,0,0,0,5,3,1,2,"5,3"
DnYnqep04VmuqX,9,1,1,3,0,5,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
DnYnqep04VmuqX,10,1,1,3,42,5,28,1,0,-1,0,4,4,0,2,"4,4"
DnYnqep04VmuqX,11,1,1,3,46,5,48,0,0,0,0,5,3,1,2,"3,5"
E7ZN4PY4zC1bwd,0,0,0,5,70,3,66,0,0,0,0,3,5,1,2,"3,5"
E7ZN4PY4zC1bwd,1,0,0,5,56,3,12,1,0,-1,0,4,4,0,2,"4,4"
E7ZN4PY4zC1bwd,2,0,0,5,28,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
E7ZN4PY4zC1bwd,3,0,0,5,1,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
E7ZN4PY4zC1bwd,4,0,0,5,50,3,63,0,1,0,-1,5,3,1,2,"3,5"
E7ZN4PY4zC1bwd,5,0,0,5,50,3,68,0,1,0,-1,4,4,1,2,"4,4"
E7ZN4PY4zC1bwd,6,0,0,5,63,3,56,0,1,1,-1,4,4,1,2,"4,4"
E7ZN4PY4zC1bwd,7,0,0,5,64,3,71,0,1,0,-1,4,4,0,2,"4,4"
E7ZN4PY4zC1bwd,8,0,0,5,74,3,68,0,0,0,0,3,5,1,2,"5,3"
E7ZN4PY4zC1bwd,9,0,0,5,37,3,40,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
E7ZN4PY4zC1bwd,10,0,0,5,35,3,15,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
E7ZN4PY4zC1bwd,11,0,0,5,66,3,54,0,0,0,0,5,3,1,2,"5,3"
FfdgbZ2FZY2c8P,0,1,1,4,4,4,32,0,0,0,0,3,5,1,2,"5,3"
FfdgbZ2FZY2c8P,1,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
FfdgbZ2FZY2c8P,2,1,1,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
FfdgbZ2FZY2c8P,3,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
FfdgbZ2FZY2c8P,4,1,1,4,36,4,4,0,0,0,0,5,3,1,2,"5,3"
FfdgbZ2FZY2c8P,5,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
FfdgbZ2FZY2c8P,6,1,1,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
FfdgbZ2FZY2c8P,7,1,1,4,36,4,0,0,0,0,0,5,3,1,2,"3,5"
FfdgbZ2FZY2c8P,8,1,1,4,4,4,41,0,0,0,0,3,5,1,2,"3,5"
FfdgbZ2FZY2c8P,9,1,1,4,22,4,32,0,0,0,0,4,4,0,2,"4,4"
FfdgbZ2FZY2c8P,10,1,1,4,48,4,38,1,0,-1,1,4,4,0,2,"4,4"
FfdgbZ2FZY2c8P,11,1,1,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
G9PSkay14LWhVo,0,0,1,4,28,4,19,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
G9PSkay14LWhVo,1,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
G9PSkay14LWhVo,2,0,1,4,73,4,66,1,0,-1,0,3,5,1,2,"3,5"
G9PSkay14LWhVo,3,0,1,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
G9PSkay14LWhVo,4,0,1,4,40,4,35,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
G9PSkay14LWhVo,5,0,1,4,48,4,29,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
G9PSkay14LWhVo,6,0,1,4,73,4,66,1,0,-1,0,3,5,1,2,"5,3"
G9PSkay14LWhVo,7,0,1,4,68,4,71,0,1,0,-1,5,3,1,2,"5,3"
G9PSkay14LWhVo,8,0,1,4,50,4,31,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
G9PSkay14LWhVo,9,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
G9PSkay14LWhVo,10,0,1,4,74,4,63,0,1,1,-1,5,3,1,2,"3,5"
G9PSkay14LWhVo,11,0,1,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
GIpt06E7scyQAs,0,0,1,5,45,3,36,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
GIpt06E7scyQAs,1,0,1,5,71,3,54,0,0,0,0,4,4,1,2,"4,4"
GIpt06E7scyQAs,2,0,1,5,74,3,73,0,0,0,0,3,5,1,2,"5,3"
GIpt06E7scyQAs,3,0,1,5,64,3,73,0,1,0,-1,5,3,1,2,"5,3"
GIpt06E7scyQAs,4,0,1,5,71,3,52,0,0,0,0,4,4,1,2,"4,4"
GIpt06E7scyQAs,5,0,1,5,46,3,42,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
GIpt06E7scyQAs,6,0,1,5,40,3,51,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
GIpt06E7scyQAs,7,0,1,5,48,3,41,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
GIpt06E7scyQAs,8,0,1,5,74,3,68,1,0,-1,1,5,3,1,2,"3,5"
GIpt06E7scyQAs,9,0,1,5,66,3,73,0,1,1,-1,4,4,0,2,"4,4"
GIpt06E7scyQAs,10,0,1,5,74,3,68,0,0,0,0,3,5,1,2,"3,5"
GIpt06E7scyQAs,11,0,1,5,71,3,52,1,0,-1,1,4,4,0,2,"4,4"
GaoxGQc1Xmby2b,0,1,1,3,42,5,14,1,0,-1,0,3,5,1,2,"5,3"
GaoxGQc1Xmby2b,1,1,1,3,46,5,28,1,0,-1,0,4,4,1,2,"4,4"
GaoxGQc1Xmby2b,2,1,1,3,46,5,24,1,0,-1,0,4,4,1,2,"4,4"
GaoxGQc1Xmby2b,3,1,1,3,0,5,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
GaoxGQc1Xmby2b,4,1,1,3,41,5,48,0,0,0,0,5,3,1,2,"5,3"
GaoxGQc1Xmby2b,5,1,1,3,0,5,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
GaoxGQc1Xmby2b,6,1,1,3,0,5,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
GaoxGQc1Xmby2b,7,1,1,3,41,5,48,0,0,0,0,5,3,1,2,"3,5"
GaoxGQc1Xmby2b,8,1,1,3,41,5,28,1,0,-1,0,3,5,1,2,"3,5"
GaoxGQc1Xmby2b,9,1,1,3,37,5,32,1,0,-1,0,4,4,0,2,"4,4"
GaoxGQc1Xmby2b,10,1,1,3,37,5,28,1,0,-1,0,4,4,0,2,"4,4"
GaoxGQc1Xmby2b,11,1,1,3,0,5,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
GulhkpA1gdCtoQ,0,0,1,4,37,4,15,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
GulhkpA1gdCtoQ,1,0,1,4,74,4,69,0,0,0,0,4,4,1,2,"4,4"
GulhkpA1gdCtoQ,2,0,1,4,68,4,52,0,0,0,0,5,3,1,2,"5,3"
GulhkpA1gdCtoQ,3,0,1,4,63,4,62,0,0,0,0,4,4,0,2,"4,4"
GulhkpA1gdCtoQ,4,0,1,4,61,4,66,0,0,0,0,4,4,0,2,"4,4"
GulhkpA1gdCtoQ,5,0,1,4,23,4,30,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
GulhkpA1gdCtoQ,6,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"3,5"
GulhkpA1gdCtoQ,7,0,1,4,68,4,10,0,0,0,0,5,3,1,2,"3,5"
GulhkpA1gdCtoQ,8,0,1,4,34,4,19,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
GulhkpA1gdCtoQ,9,0,1,4,42,4,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
GulhkpA1gdCtoQ,10,0,1,4,52,4,68,0,0,0,0,3,5,1,2,"5,3"
GulhkpA1gdCtoQ,11,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
Guo72GsAyCT2Pp,0,0,1,4,67,4,45,1,0,-1,0,3,5,1,2,"5,3"
Guo72GsAyCT2Pp,1,0,1,4,24,4,35,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
Guo72GsAyCT2Pp,2,0,1,4,66,4,61,0,0,0,0,4,4,0,2,"4,4"
Guo72GsAyCT2Pp,3,0,1,4,56,4,71,0,1,0,-1,5,3,1,2,"3,5"
Guo72GsAyCT2Pp,4,0,1,4,46,4,47,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
Guo72GsAyCT2Pp,5,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
Guo72GsAyCT2Pp,6,0,1,4,31,4,36,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
Guo72GsAyCT2Pp,7,0,1,4,61,4,50,0,0,0,0,5,3,1,2,"5,3"
Guo72GsAyCT2Pp,8,0,1,4,76,4,61,1,0,-1,0,3,5,1,2,"3,5"
Guo72GsAyCT2Pp,9,0,1,4,74,4,69,1,0,-1,1,4,4,0,2,"4,4"
Guo72GsAyCT2Pp,10,0,1,4,48,4,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
Guo72GsAyCT2Pp,11,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
HJiQI8l8ixj7ZQ,0,0,1,4,31,4,27,0,1,1,-1,3,5,1,2,"5,3"
HJiQI8l8ixj7ZQ,1,0,1,4,25,4,34,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
HJiQI8l8ixj7ZQ,2,0,1,4,66,4,59,0,0,0,0,4,4,0,2,"4,4"
HJiQI8l8ixj7ZQ,3,0,1,4,68,4,52,0,0,0,0,5,3,1,2,"3,5"
HJiQI8l8ixj7ZQ,4,0,1,4,46,4,35,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
HJiQI8l8ixj7ZQ,5,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
HJiQI8l8ixj7ZQ,6,0,1,4,38,4,35,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
HJiQI8l8ixj7ZQ,7,0,1,4,63,4,52,0,0,0,0,5,3,1,2,"5,3"
HJiQI8l8ixj7ZQ,8,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"3,5"
HJiQI8l8ixj7ZQ,9,0,1,4,64,4,63,0,0,0,0,4,4,0,2,"4,4"
HJiQI8l8ixj7ZQ,10,0,1,4,41,4,48,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
HJiQI8l8ixj7ZQ,11,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
J6HDr7j8Eerd86,0,1,0,4,0,4,2,0,0,0,0,3,5,1,2,"3,5"
J6HDr7j8Eerd86,1,1,0,4,42,4,48,1,0,-1,1,4,4,0,2,"4,4"
J6HDr7j8Eerd86,2,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
J6HDr7j8Eerd86,3,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
J6HDr7j8Eerd86,4,1,0,4,0,4,41,0,1,0,-1,5,3,1,2,"3,5"
J6HDr7j8Eerd86,5,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
J6HDr7j8Eerd86,6,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
J6HDr7j8Eerd86,7,1,0,4,42,4,48,0,1,1,-1,4,4,0,2,"4,4"
J6HDr7j8Eerd86,8,1,0,4,4,4,36,0,0,0,0,3,5,1,2,"5,3"
J6HDr7j8Eerd86,9,1,0,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
J6HDr7j8Eerd86,10,1,0,4,0,4,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
J6HDr7j8Eerd86,11,1,0,4,26,4,52,0,1,0,-1,5,3,1,2,"5,3"
JTrMDviJOqSWLm,0,0,0,5,46,3,39,0,0,0,0,4,4,0,2,"4,4"
JTrMDviJOqSWLm,1,0,0,5,6,3,37,0,0,0,0,4,4,1,2,"4,4"
JTrMDviJOqSWLm,2,0,0,5,20,3,28,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
JTrMDviJOqSWLm,3,0,0,5,20,3,35,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
JTrMDviJOqSWLm,4,0,0,5,67,3,43,1,0,-1,0,3,5,1,2,"5,3"
JTrMDviJOqSWLm,5,0,0,5,26,3,4,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
JTrMDviJOqSWLm,6,0,0,5,74,3,73,0,0,0,0,3,5,1,2,"3,5"
JTrMDviJOqSWLm,7,0,0,5,71,3,52,0,0,0,0,4,4,1,2,"4,4"
JTrMDviJOqSWLm,8,0,0,5,63,3,50,0,0,0,0,5,3,1,2,"5,3"
JTrMDviJOqSWLm,9,0,0,5,45,3,36,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
JTrMDviJOqSWLm,10,0,0,5,61,3,54,0,0,0,0,4,4,0,2,"4,4"
JTrMDviJOqSWLm,11,0,0,5,68,3,52,0,0,0,0,5,3,1,2,"3,5"
JZ7WmKj6jM1mPr,0,1,0,5,0,3,0,0,1,1,-1,3,5,1,2,"3,5"
JZ7WmKj6jM1mPr,1,1,0,5,18,3,3,0,0,0,0,4,4,0,2,"4,4"
JZ7WmKj6jM1mPr,2,1,0,5,0,3,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
JZ7WmKj6jM1mPr,3,1,0,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
